Entity,Code,Year,meat_prod_tonnes,Meat_supply_kgperCap,Food Balance Sheets: Eggs - Production (FAO (2017)) (tonnes)
Solomon Islands,SLB,1906,,,
Solomon Islands,SLB,1907,,,
Solomon Islands,SLB,1908,,,
Solomon Islands,SLB,1909,,,
Solomon Islands,SLB,1910,,,
Solomon Islands,SLB,1911,,,
Solomon Islands,SLB,1912,,,
Solomon Islands,SLB,1913,,,
Solomon Islands,SLB,1914,,,
Solomon Islands,SLB,1915,,,
Solomon Islands,SLB,1916,,,
Solomon Islands,SLB,1917,,,
Solomon Islands,SLB,1918,,,
Solomon Islands,SLB,1919,,,
Solomon Islands,SLB,1920,,,
Solomon Islands,SLB,1921,,,
Solomon Islands,SLB,1922,,,
Solomon Islands,SLB,1923,,,
Solomon Islands,SLB,1924,,,
Solomon Islands,SLB,1925,,,
Solomon Islands,SLB,1926,,,
Solomon Islands,SLB,1927,,,
Solomon Islands,SLB,1928,,,
Solomon Islands,SLB,1929,,,
Solomon Islands,SLB,1930,,,
Solomon Islands,SLB,1931,,,
Solomon Islands,SLB,1932,,,
Solomon Islands,SLB,1933,,,
Solomon Islands,SLB,1934,,,
Solomon Islands,SLB,1935,,,
Solomon Islands,SLB,1936,,,
Solomon Islands,SLB,1937,,,
Solomon Islands,SLB,1938,,,
Solomon Islands,SLB,1939,,,
Solomon Islands,SLB,1940,,,
Solomon Islands,SLB,1941,,,
Solomon Islands,SLB,1942,,,
Solomon Islands,SLB,1943,,,
Solomon Islands,SLB,1944,,,
Solomon Islands,SLB,1945,,,
Solomon Islands,SLB,1946,,,
Solomon Islands,SLB,1947,,,
Solomon Islands,SLB,1948,,,
Solomon Islands,SLB,1949,,,
Solomon Islands,SLB,1950,,,
Solomon Islands,SLB,1951,,,
Solomon Islands,SLB,1952,,,
Solomon Islands,SLB,1953,,,
Solomon Islands,SLB,1954,,,
Solomon Islands,SLB,1955,,,
Solomon Islands,SLB,1956,,,
Solomon Islands,SLB,1957,,,
Solomon Islands,SLB,1958,,,
Solomon Islands,SLB,1959,,,
Solomon Islands,SLB,1960,,,
Solomon Islands,SLB,1961,868,11.64,0
Solomon Islands,SLB,1962,902,11.06,0
Solomon Islands,SLB,1963,958,11.7,0
Solomon Islands,SLB,1964,980,13.14,0
Solomon Islands,SLB,1965,1065,11.93,0
Solomon Islands,SLB,1966,1149,13.52,0
Solomon Islands,SLB,1967,1238,12.9,0
Solomon Islands,SLB,1968,1318,14.4,0
Solomon Islands,SLB,1969,1438,14.56,0
Solomon Islands,SLB,1970,1598,16.04,0
Solomon Islands,SLB,1971,1678,15.51,0
Solomon Islands,SLB,1972,1835,16.06,0
Solomon Islands,SLB,1973,1974,14.87,0
Solomon Islands,SLB,1974,2481,17.19,0
Solomon Islands,SLB,1975,2401,15.0,0
Solomon Islands,SLB,1976,2286,14.61,0
Solomon Islands,SLB,1977,2351,14.63,0
Solomon Islands,SLB,1978,2408,15.2,0
Solomon Islands,SLB,1979,2432,14.83,0
Solomon Islands,SLB,1980,2600,15.54,0
Solomon Islands,SLB,1981,2390,14.39,0
Solomon Islands,SLB,1982,3060,16.97,0
Solomon Islands,SLB,1983,2495,14.38,0
Solomon Islands,SLB,1984,2513,15.83,0
Solomon Islands,SLB,1985,2573,16.16,0
Solomon Islands,SLB,1986,2606,14.54,0
Solomon Islands,SLB,1987,2424,13.04,0
Solomon Islands,SLB,1988,2430,12.64,0
Solomon Islands,SLB,1989,2475,15.34,0
Solomon Islands,SLB,1990,2515,10.52,0
Solomon Islands,SLB,1991,2763,9.73,0
Solomon Islands,SLB,1992,2771,9.5,0
Solomon Islands,SLB,1993,2867,10.18,0
Solomon Islands,SLB,1994,2875,10.06,0
Solomon Islands,SLB,1995,2891,10.06,0
Solomon Islands,SLB,1996,2907,11.18,0
Solomon Islands,SLB,1997,2963,10.17,0
Solomon Islands,SLB,1998,2971,8.08,0
Solomon Islands,SLB,1999,2931,7.76,0
Solomon Islands,SLB,2000,2959,7.57,0
Solomon Islands,SLB,2001,3056,7.57,0
Solomon Islands,SLB,2002,3140,9.64,0
Solomon Islands,SLB,2003,3160,8.8,0
Solomon Islands,SLB,2004,3254,9.17,0
Solomon Islands,SLB,2005,3294,9.65,0
Solomon Islands,SLB,2006,3322,10.4,1000
Solomon Islands,SLB,2007,3340,10.74,1000
Solomon Islands,SLB,2008,3388,11.49,1000
Solomon Islands,SLB,2009,3428,12.13,1000
Solomon Islands,SLB,2010,3388,11.48,1000
Solomon Islands,SLB,2011,3368,16.43,1000
Solomon Islands,SLB,2012,3430,12.85,1000
Somalia,SOM,1800,,,
Somalia,SOM,1801,,,
Somalia,SOM,1802,,,
Somalia,SOM,1803,,,
Somalia,SOM,1804,,,
Somalia,SOM,1805,,,
Somalia,SOM,1806,,,
Somalia,SOM,1807,,,
Somalia,SOM,1808,,,
Somalia,SOM,1809,,,
Somalia,SOM,1810,,,
Somalia,SOM,1811,,,
Somalia,SOM,1812,,,
Somalia,SOM,1813,,,
Somalia,SOM,1814,,,
Somalia,SOM,1815,,,
Somalia,SOM,1816,,,
Somalia,SOM,1817,,,
Somalia,SOM,1818,,,
Somalia,SOM,1819,,,
Somalia,SOM,1820,,,
Somalia,SOM,1821,,,
Somalia,SOM,1822,,,
Somalia,SOM,1823,,,
Somalia,SOM,1824,,,
Somalia,SOM,1825,,,
Somalia,SOM,1826,,,
Somalia,SOM,1827,,,
Somalia,SOM,1828,,,
Somalia,SOM,1829,,,
Somalia,SOM,1830,,,
Somalia,SOM,1831,,,
Somalia,SOM,1832,,,
Somalia,SOM,1833,,,
Somalia,SOM,1834,,,
Somalia,SOM,1835,,,
Somalia,SOM,1836,,,
Somalia,SOM,1837,,,
Somalia,SOM,1838,,,
Somalia,SOM,1839,,,
Somalia,SOM,1840,,,
Somalia,SOM,1841,,,
Somalia,SOM,1842,,,
Somalia,SOM,1843,,,
Somalia,SOM,1844,,,
Somalia,SOM,1845,,,
Somalia,SOM,1846,,,
Somalia,SOM,1847,,,
Somalia,SOM,1848,,,
Somalia,SOM,1849,,,
Somalia,SOM,1850,,,
Somalia,SOM,1851,,,
Somalia,SOM,1852,,,
Somalia,SOM,1853,,,
Somalia,SOM,1854,,,
Somalia,SOM,1855,,,
Somalia,SOM,1856,,,
Somalia,SOM,1857,,,
Somalia,SOM,1858,,,
Somalia,SOM,1859,,,
Somalia,SOM,1860,,,
Somalia,SOM,1861,,,
Somalia,SOM,1862,,,
Somalia,SOM,1863,,,
Somalia,SOM,1864,,,
Somalia,SOM,1865,,,
Somalia,SOM,1866,,,
Somalia,SOM,1867,,,
Somalia,SOM,1868,,,
Somalia,SOM,1869,,,
Somalia,SOM,1870,,,
Somalia,SOM,1871,,,
Somalia,SOM,1872,,,
Somalia,SOM,1873,,,
Somalia,SOM,1874,,,
Somalia,SOM,1875,,,
Somalia,SOM,1876,,,
Somalia,SOM,1877,,,
Somalia,SOM,1878,,,
Somalia,SOM,1879,,,
Somalia,SOM,1880,,,
Somalia,SOM,1881,,,
Somalia,SOM,1882,,,
Somalia,SOM,1883,,,
Somalia,SOM,1884,,,
Somalia,SOM,1885,,,
Somalia,SOM,1886,,,
Somalia,SOM,1887,,,
Somalia,SOM,1888,,,
Somalia,SOM,1889,,,
Somalia,SOM,1890,,,
Somalia,SOM,1891,,,
Somalia,SOM,1892,,,
Somalia,SOM,1893,,,
Somalia,SOM,1894,,,
Somalia,SOM,1895,,,
Somalia,SOM,1896,,,
Somalia,SOM,1897,,,
Somalia,SOM,1898,,,
Somalia,SOM,1899,,,
Somalia,SOM,1900,,,
Somalia,SOM,1901,,,
Somalia,SOM,1902,,,
Somalia,SOM,1903,,,
Somalia,SOM,1904,,,
Somalia,SOM,1905,,,
Somalia,SOM,1906,,,
Somalia,SOM,1907,,,
Somalia,SOM,1908,,,
Somalia,SOM,1909,,,
Somalia,SOM,1910,,,
Somalia,SOM,1911,,,
Somalia,SOM,1912,,,
Somalia,SOM,1913,,,
Somalia,SOM,1914,,,
Somalia,SOM,1915,,,
Somalia,SOM,1916,,,
Somalia,SOM,1917,,,
Somalia,SOM,1918,,,
Somalia,SOM,1919,,,
Somalia,SOM,1920,,,
Somalia,SOM,1921,,,
Somalia,SOM,1922,,,
Somalia,SOM,1923,,,
Somalia,SOM,1924,,,
Somalia,SOM,1925,,,
Somalia,SOM,1926,,,
Somalia,SOM,1927,,,
Somalia,SOM,1928,,,
Somalia,SOM,1929,,,
Somalia,SOM,1930,,,
Somalia,SOM,1931,,,
Somalia,SOM,1932,,,
Somalia,SOM,1933,,,
Somalia,SOM,1934,,,
Somalia,SOM,1935,,,
Somalia,SOM,1936,,,
Somalia,SOM,1937,,,
Somalia,SOM,1938,,,
Somalia,SOM,1939,,,
Somalia,SOM,1940,,,
Somalia,SOM,1941,,,
Somalia,SOM,1942,,,
Somalia,SOM,1943,,,
Somalia,SOM,1944,,,
Somalia,SOM,1945,,,
Somalia,SOM,1946,,,
Somalia,SOM,1947,,,
Somalia,SOM,1948,,,
Somalia,SOM,1949,,,
Somalia,SOM,1950,,,
Somalia,SOM,1951,,,
Somalia,SOM,1952,,,
Somalia,SOM,1953,,,
Somalia,SOM,1954,,,
Somalia,SOM,1955,,,
Somalia,SOM,1956,,,
Somalia,SOM,1957,,,
Somalia,SOM,1958,,,
Somalia,SOM,1959,,,
Somalia,SOM,1960,,,
Somalia,SOM,1961,78786,,
Somalia,SOM,1962,80283,,
Somalia,SOM,1963,84605,,
Somalia,SOM,1964,84427,,
Somalia,SOM,1965,86011,,
Somalia,SOM,1966,88180,,
Somalia,SOM,1967,90636,,
Somalia,SOM,1968,98010,,
Somalia,SOM,1969,98002,,
Somalia,SOM,1970,100170,,
Somalia,SOM,1971,99053,,
Somalia,SOM,1972,100962,,
Somalia,SOM,1973,100715,,
Somalia,SOM,1974,97226,,
Somalia,SOM,1975,100658,,
Somalia,SOM,1976,105000,,
Somalia,SOM,1977,111743,,
Somalia,SOM,1978,105037,,
Somalia,SOM,1979,108388,,
Somalia,SOM,1980,122870,,
Somalia,SOM,1981,124260,,
Somalia,SOM,1982,123796,,
Somalia,SOM,1983,127678,,
Somalia,SOM,1984,130327,,
Somalia,SOM,1985,135641,,
Somalia,SOM,1986,126121,,
Somalia,SOM,1987,152411,,
Somalia,SOM,1988,159689,,
Somalia,SOM,1989,169954,,
Somalia,SOM,1990,168594,,
Somalia,SOM,1991,150110,,
Somalia,SOM,1992,122290,,
Somalia,SOM,1993,131805,,
Somalia,SOM,1994,135635,,
Somalia,SOM,1995,144790,,
Somalia,SOM,1996,152730,,
Somalia,SOM,1997,155195,,
Somalia,SOM,1998,177720,,
Somalia,SOM,1999,163295,,
Somalia,SOM,2000,171620,,
Somalia,SOM,2001,191195,,
Somalia,SOM,2002,185345,,
Somalia,SOM,2003,199485,,
Somalia,SOM,2004,205502,,
Somalia,SOM,2005,208485,,
Somalia,SOM,2006,204275,,
Somalia,SOM,2007,188640,,
Somalia,SOM,2008,187550,,
Somalia,SOM,2009,186305,,
Somalia,SOM,2010,188915,,
Somalia,SOM,2011,190640,,
Somalia,SOM,2012,194590,,
South Africa,ZAF,1800,,,
South Africa,ZAF,1801,,,
South Africa,ZAF,1802,,,
South Africa,ZAF,1803,,,
South Africa,ZAF,1804,,,
South Africa,ZAF,1805,,,
South Africa,ZAF,1806,,,
South Africa,ZAF,1807,,,
South Africa,ZAF,1808,,,
South Africa,ZAF,1809,,,
South Africa,ZAF,1810,,,
South Africa,ZAF,1811,,,
South Africa,ZAF,1812,,,
South Africa,ZAF,1813,,,
South Africa,ZAF,1814,,,
South Africa,ZAF,1815,,,
South Africa,ZAF,1816,,,
South Africa,ZAF,1817,,,
South Africa,ZAF,1818,,,
South Africa,ZAF,1819,,,
South Africa,ZAF,1820,,,
South Africa,ZAF,1821,,,
South Africa,ZAF,1822,,,
South Africa,ZAF,1823,,,
South Africa,ZAF,1824,,,
South Africa,ZAF,1825,,,
South Africa,ZAF,1826,,,
South Africa,ZAF,1827,,,
South Africa,ZAF,1828,,,
South Africa,ZAF,1829,,,
South Africa,ZAF,1830,,,
South Africa,ZAF,1831,,,
South Africa,ZAF,1832,,,
South Africa,ZAF,1833,,,
South Africa,ZAF,1834,,,
South Africa,ZAF,1835,,,
South Africa,ZAF,1836,,,
South Africa,ZAF,1837,,,
South Africa,ZAF,1838,,,
South Africa,ZAF,1839,,,
South Africa,ZAF,1840,,,
South Africa,ZAF,1841,,,
South Africa,ZAF,1842,,,
South Africa,ZAF,1843,,,
South Africa,ZAF,1844,,,
South Africa,ZAF,1845,,,
South Africa,ZAF,1846,,,
South Africa,ZAF,1847,,,
South Africa,ZAF,1848,,,
South Africa,ZAF,1849,,,
South Africa,ZAF,1850,,,
South Africa,ZAF,1851,,,
South Africa,ZAF,1852,,,
South Africa,ZAF,1853,,,
South Africa,ZAF,1854,,,
South Africa,ZAF,1855,,,
South Africa,ZAF,1856,,,
South Africa,ZAF,1857,,,
South Africa,ZAF,1858,,,
South Africa,ZAF,1859,,,
South Africa,ZAF,1860,,,
South Africa,ZAF,1861,,,
South Africa,ZAF,1862,,,
South Africa,ZAF,1863,,,
South Africa,ZAF,1864,,,
South Africa,ZAF,1865,,,
South Africa,ZAF,1866,,,
South Africa,ZAF,1867,,,
South Africa,ZAF,1868,,,
South Africa,ZAF,1869,,,
South Africa,ZAF,1870,,,
South Africa,ZAF,1871,,,
South Africa,ZAF,1872,,,
South Africa,ZAF,1873,,,
South Africa,ZAF,1874,,,
South Africa,ZAF,1875,,,
South Africa,ZAF,1876,,,
South Africa,ZAF,1877,,,
South Africa,ZAF,1878,,,
South Africa,ZAF,1879,,,
South Africa,ZAF,1880,,,
South Africa,ZAF,1881,,,
South Africa,ZAF,1882,,,
South Africa,ZAF,1883,,,
South Africa,ZAF,1884,,,
South Africa,ZAF,1885,,,
South Africa,ZAF,1886,,,
South Africa,ZAF,1887,,,
South Africa,ZAF,1888,,,
South Africa,ZAF,1889,,,
South Africa,ZAF,1890,,,
South Africa,ZAF,1891,,,
South Africa,ZAF,1892,,,
South Africa,ZAF,1893,,,
South Africa,ZAF,1894,,,
South Africa,ZAF,1895,,,
South Africa,ZAF,1896,,,
South Africa,ZAF,1897,,,
South Africa,ZAF,1898,,,
South Africa,ZAF,1899,,,
South Africa,ZAF,1900,,,
South Africa,ZAF,1901,,,
South Africa,ZAF,1902,,,
South Africa,ZAF,1903,,,
South Africa,ZAF,1904,,,
South Africa,ZAF,1905,,,
South Africa,ZAF,1906,,,
South Africa,ZAF,1907,,,
South Africa,ZAF,1908,,,
South Africa,ZAF,1909,,,
South Africa,ZAF,1910,,,
South Africa,ZAF,1911,,,
South Africa,ZAF,1912,,,
South Africa,ZAF,1913,,,
South Africa,ZAF,1914,,,
South Africa,ZAF,1915,,,
South Africa,ZAF,1916,,,
South Africa,ZAF,1917,,,
South Africa,ZAF,1918,,,
South Africa,ZAF,1919,,,
South Africa,ZAF,1920,,,
South Africa,ZAF,1921,,,
South Africa,ZAF,1922,,,
South Africa,ZAF,1923,,,
South Africa,ZAF,1924,,,
South Africa,ZAF,1925,,,
South Africa,ZAF,1926,,,
South Africa,ZAF,1927,,,
South Africa,ZAF,1928,,,
South Africa,ZAF,1929,,,
South Africa,ZAF,1930,,,
South Africa,ZAF,1931,,,
South Africa,ZAF,1932,,,
South Africa,ZAF,1933,,,
South Africa,ZAF,1934,,,
South Africa,ZAF,1935,,,
South Africa,ZAF,1936,,,
South Africa,ZAF,1937,,,
South Africa,ZAF,1938,,,
South Africa,ZAF,1939,,,
South Africa,ZAF,1940,,,
South Africa,ZAF,1941,,,
South Africa,ZAF,1942,,,
South Africa,ZAF,1943,,,
South Africa,ZAF,1944,,,
South Africa,ZAF,1945,,,
South Africa,ZAF,1946,,,
South Africa,ZAF,1947,,,
South Africa,ZAF,1948,,,
South Africa,ZAF,1949,,,
South Africa,ZAF,1950,,,
South Africa,ZAF,1951,,,
South Africa,ZAF,1952,,,
South Africa,ZAF,1953,,,
South Africa,ZAF,1954,,,
South Africa,ZAF,1955,,,
South Africa,ZAF,1956,,,
South Africa,ZAF,1957,,,
South Africa,ZAF,1958,,,
South Africa,ZAF,1959,,,
South Africa,ZAF,1960,,,
South Africa,ZAF,1961,607347,32.24,63000
South Africa,ZAF,1962,616473,31.63,66000
South Africa,ZAF,1963,656824,31.86,67000
South Africa,ZAF,1964,694673,32.32,68000
South Africa,ZAF,1965,716721,33.12,90000
South Africa,ZAF,1966,715887,32.97,100000
South Africa,ZAF,1967,686613,33.25,106000
South Africa,ZAF,1968,696859,34.05,116000
South Africa,ZAF,1969,776493,35.1,126000
South Africa,ZAF,1970,760691,33.15,112000
South Africa,ZAF,1971,803930,33.17,107000
South Africa,ZAF,1972,897662,35.62,111000
South Africa,ZAF,1973,905851,35.34,117000
South Africa,ZAF,1974,908145,35.25,141000
South Africa,ZAF,1975,923447,35.88,154000
South Africa,ZAF,1976,956460,36.43,138000
South Africa,ZAF,1977,990693,36.01,139000
South Africa,ZAF,1978,1052660,36.28,141000
South Africa,ZAF,1979,1114371,36.14,152000
South Africa,ZAF,1980,1080400,36.04,164000
South Africa,ZAF,1981,1057605,34.91,162000
South Africa,ZAF,1982,1133347,36.65,188000
South Africa,ZAF,1983,1168203,36.45,174000
South Africa,ZAF,1984,1202662,37.06,179000
South Africa,ZAF,1985,1253215,37.63,179000
South Africa,ZAF,1986,1194115,35.18,195000
South Africa,ZAF,1987,1217815,36.69,201000
South Africa,ZAF,1988,1187755,36.2,225000
South Africa,ZAF,1989,1209595,35.6,209000
South Africa,ZAF,1990,1457410,40.71,213000
South Africa,ZAF,1991,1457870,39.83,218000
South Africa,ZAF,1992,1508251,41.09,225000
South Africa,ZAF,1993,1510369,39.8,231000
South Africa,ZAF,1994,1458099,40.2,235000
South Africa,ZAF,1995,1396836,37.39,251000
South Africa,ZAF,1996,1436666,36.96,290000
South Africa,ZAF,1997,1465479,38.18,282000
South Africa,ZAF,1998,1427576,35.4,314000
South Africa,ZAF,1999,1509657,37.22,323000
South Africa,ZAF,2000,1721920,41.6,318000
South Africa,ZAF,2001,1692559,39.08,330000
South Africa,ZAF,2002,1774550,40.02,330000
South Africa,ZAF,2003,1826241,42.04,340000
South Africa,ZAF,2004,1891344,43.44,357000
South Africa,ZAF,2005,1980040,45.9,366000
South Africa,ZAF,2006,2112426,49.52,414000
South Africa,ZAF,2007,2325565,52.8,438000
South Africa,ZAF,2008,2618561,56.55,473000
South Africa,ZAF,2009,2697472,57.49,450000
South Africa,ZAF,2010,2745548,58.23,473000
South Africa,ZAF,2011,2738748,59.31,511000
South Africa,ZAF,2012,2774196,60.39,535000
South Korea,KOR,1800,,,
South Korea,KOR,1801,,,
South Korea,KOR,1802,,,
South Korea,KOR,1803,,,
South Korea,KOR,1804,,,
South Korea,KOR,1805,,,
South Korea,KOR,1806,,,
South Korea,KOR,1807,,,
South Korea,KOR,1808,,,
South Korea,KOR,1809,,,
South Korea,KOR,1810,,,
South Korea,KOR,1811,,,
South Korea,KOR,1812,,,
South Korea,KOR,1813,,,
South Korea,KOR,1814,,,
South Korea,KOR,1815,,,
South Korea,KOR,1816,,,
South Korea,KOR,1817,,,
South Korea,KOR,1818,,,
South Korea,KOR,1819,,,
South Korea,KOR,1820,,,
South Korea,KOR,1821,,,
South Korea,KOR,1822,,,
South Korea,KOR,1823,,,
South Korea,KOR,1824,,,
South Korea,KOR,1825,,,
South Korea,KOR,1826,,,
South Korea,KOR,1827,,,
South Korea,KOR,1828,,,
South Korea,KOR,1829,,,
South Korea,KOR,1830,,,
South Korea,KOR,1831,,,
South Korea,KOR,1832,,,
South Korea,KOR,1833,,,
South Korea,KOR,1834,,,
South Korea,KOR,1835,,,
South Korea,KOR,1836,,,
South Korea,KOR,1837,,,
South Korea,KOR,1838,,,
South Korea,KOR,1839,,,
South Korea,KOR,1840,,,
South Korea,KOR,1841,,,
South Korea,KOR,1842,,,
South Korea,KOR,1843,,,
South Korea,KOR,1844,,,
South Korea,KOR,1845,,,
South Korea,KOR,1846,,,
South Korea,KOR,1847,,,
South Korea,KOR,1848,,,
South Korea,KOR,1849,,,
South Korea,KOR,1850,,,
South Korea,KOR,1851,,,
South Korea,KOR,1852,,,
South Korea,KOR,1853,,,
South Korea,KOR,1854,,,
South Korea,KOR,1855,,,
South Korea,KOR,1856,,,
South Korea,KOR,1857,,,
South Korea,KOR,1858,,,
South Korea,KOR,1859,,,
South Korea,KOR,1860,,,
South Korea,KOR,1861,,,
South Korea,KOR,1862,,,
South Korea,KOR,1863,,,
South Korea,KOR,1864,,,
South Korea,KOR,1865,,,
South Korea,KOR,1866,,,
South Korea,KOR,1867,,,
South Korea,KOR,1868,,,
South Korea,KOR,1869,,,
South Korea,KOR,1870,,,
South Korea,KOR,1871,,,
South Korea,KOR,1872,,,
South Korea,KOR,1873,,,
South Korea,KOR,1874,,,
South Korea,KOR,1875,,,
South Korea,KOR,1876,,,
South Korea,KOR,1877,,,
South Korea,KOR,1878,,,
South Korea,KOR,1879,,,
South Korea,KOR,1880,,,
South Korea,KOR,1881,,,
South Korea,KOR,1882,,,
South Korea,KOR,1883,,,
South Korea,KOR,1884,,,
South Korea,KOR,1885,,,
South Korea,KOR,1886,,,
South Korea,KOR,1887,,,
South Korea,KOR,1888,,,
South Korea,KOR,1889,,,
South Korea,KOR,1890,,,
South Korea,KOR,1891,,,
South Korea,KOR,1892,,,
South Korea,KOR,1893,,,
South Korea,KOR,1894,,,
South Korea,KOR,1895,,,
South Korea,KOR,1896,,,
South Korea,KOR,1897,,,
South Korea,KOR,1898,,,
South Korea,KOR,1899,,,
South Korea,KOR,1900,,,
South Korea,KOR,1901,,,
South Korea,KOR,1902,,,
South Korea,KOR,1903,,,
South Korea,KOR,1904,,,
South Korea,KOR,1905,,,
South Korea,KOR,1906,,,
South Korea,KOR,1907,,,
South Korea,KOR,1908,,,
South Korea,KOR,1909,,,
South Korea,KOR,1910,,,
South Korea,KOR,1911,,,
South Korea,KOR,1912,,,
South Korea,KOR,1913,,,
South Korea,KOR,1914,,,
South Korea,KOR,1915,,,
South Korea,KOR,1916,,,
South Korea,KOR,1917,,,
South Korea,KOR,1918,,,
South Korea,KOR,1919,,,
South Korea,KOR,1920,,,
South Korea,KOR,1921,,,
South Korea,KOR,1922,,,
South Korea,KOR,1923,,,
South Korea,KOR,1924,,,
South Korea,KOR,1925,,,
South Korea,KOR,1926,,,
South Korea,KOR,1927,,,
South Korea,KOR,1928,,,
South Korea,KOR,1929,,,
South Korea,KOR,1930,,,
South Korea,KOR,1931,,,
South Korea,KOR,1932,,,
South Korea,KOR,1933,,,
South Korea,KOR,1934,,,
South Korea,KOR,1935,,,
South Korea,KOR,1936,,,
South Korea,KOR,1937,,,
South Korea,KOR,1938,,,
South Korea,KOR,1939,,,
South Korea,KOR,1940,,,
South Korea,KOR,1941,,,
South Korea,KOR,1942,,,
South Korea,KOR,1943,,,
South Korea,KOR,1944,,,
South Korea,KOR,1945,,,
South Korea,KOR,1946,,,
South Korea,KOR,1947,,,
South Korea,KOR,1948,,,
South Korea,KOR,1949,,,
South Korea,KOR,1950,,,
South Korea,KOR,1951,,,
South Korea,KOR,1952,,,
South Korea,KOR,1953,,,
South Korea,KOR,1954,,,
South Korea,KOR,1955,,,
South Korea,KOR,1956,,,
South Korea,KOR,1957,,,
South Korea,KOR,1958,,,
South Korea,KOR,1959,,,
South Korea,KOR,1960,,,
South Korea,KOR,1961,106296,4.12,40000
South Korea,KOR,1962,85568,3.23,45000
South Korea,KOR,1963,114899,4.23,52000
South Korea,KOR,1964,138198,4.98,57000
South Korea,KOR,1965,140810,4.96,65000
South Korea,KOR,1966,149872,5.18,66000
South Korea,KOR,1967,135199,4.58,71000
South Korea,KOR,1968,137760,4.57,79000
South Korea,KOR,1969,156577,5.09,128000
South Korea,KOR,1970,169382,5.41,129000
South Korea,KOR,1971,174469,5.48,140000
South Korea,KOR,1972,189398,5.73,155000
South Korea,KOR,1973,195122,5.87,151000
South Korea,KOR,1974,210884,6.18,168000
South Korea,KOR,1975,249550,7.11,176000
South Korea,KOR,1976,259771,7.45,186000
South Korea,KOR,1977,295434,8.6,216000
South Korea,KOR,1978,340955,11.28,217000
South Korea,KOR,1979,464536,14.87,243000
South Korea,KOR,1980,488462,13.17,265000
South Korea,KOR,1981,460434,12.98,264000
South Korea,KOR,1982,503486,14.97,274000
South Korea,KOR,1983,591511,17.05,302000
South Korea,KOR,1984,678374,17.7,307000
South Korea,KOR,1985,736608,18.4,317000
South Korea,KOR,1986,740901,18.13,334000
South Korea,KOR,1987,814730,19.66,364000
South Korea,KOR,1988,843103,20.82,399000
South Korea,KOR,1989,854008,22.15,383000
South Korea,KOR,1990,948754,25.26,397000
South Korea,KOR,1991,988089,28.24,426000
South Korea,KOR,1992,1289031,34.53,428000
South Korea,KOR,1993,1354872,34.57,453000
South Korea,KOR,1994,1395821,36.55,447000
South Korea,KOR,1995,1429967,38.39,460000
South Korea,KOR,1996,1577303,41.05,478000
South Korea,KOR,1997,1648106,42.4,487000
South Korea,KOR,1998,1699947,39.45,465000
South Korea,KOR,1999,1777096,46.16,482000
South Korea,KOR,2000,1648947,47.58,500000
South Korea,KOR,2001,1591947,43.66,553000
South Korea,KOR,2002,1661729,50.36,562000
South Korea,KOR,2003,1776278,53.12,563000
South Korea,KOR,2004,1587723,45.1,534000
South Korea,KOR,2005,1639927,49.8,543000
South Korea,KOR,2006,1771906,54.65,566000
South Korea,KOR,2007,1840099,56.3,574000
South Korea,KOR,2008,1874156,55.93,597000
South Korea,KOR,2009,1965204,56.4,634000
South Korea,KOR,2010,2017084,59.12,621000
South Korea,KOR,2011,1808979,62.22,627000
South Korea,KOR,2012,2101208,63.62,632000
South Sudan,SSD,1800,,,
South Sudan,SSD,1801,,,
South Sudan,SSD,1802,,,
South Sudan,SSD,1803,,,
South Sudan,SSD,1804,,,
South Sudan,SSD,1805,,,
South Sudan,SSD,1806,,,
South Sudan,SSD,1807,,,
South Sudan,SSD,1808,,,
South Sudan,SSD,1809,,,
South Sudan,SSD,1810,,,
South Sudan,SSD,1811,,,
South Sudan,SSD,1812,,,
South Sudan,SSD,1813,,,
South Sudan,SSD,1814,,,
South Sudan,SSD,1815,,,
South Sudan,SSD,1816,,,
South Sudan,SSD,1817,,,
South Sudan,SSD,1818,,,
South Sudan,SSD,1819,,,
South Sudan,SSD,1820,,,
South Sudan,SSD,1821,,,
South Sudan,SSD,1822,,,
South Sudan,SSD,1823,,,
South Sudan,SSD,1824,,,
South Sudan,SSD,1825,,,
South Sudan,SSD,1826,,,
South Sudan,SSD,1827,,,
South Sudan,SSD,1828,,,
South Sudan,SSD,1829,,,
South Sudan,SSD,1830,,,
South Sudan,SSD,1831,,,
South Sudan,SSD,1832,,,
South Sudan,SSD,1833,,,
South Sudan,SSD,1834,,,
South Sudan,SSD,1835,,,
South Sudan,SSD,1836,,,
South Sudan,SSD,1837,,,
South Sudan,SSD,1838,,,
South Sudan,SSD,1839,,,
South Sudan,SSD,1840,,,
South Sudan,SSD,1841,,,
South Sudan,SSD,1842,,,
South Sudan,SSD,1843,,,
South Sudan,SSD,1844,,,
South Sudan,SSD,1845,,,
South Sudan,SSD,1846,,,
South Sudan,SSD,1847,,,
South Sudan,SSD,1848,,,
South Sudan,SSD,1849,,,
South Sudan,SSD,1850,,,
South Sudan,SSD,1851,,,
South Sudan,SSD,1852,,,
South Sudan,SSD,1853,,,
South Sudan,SSD,1854,,,
South Sudan,SSD,1855,,,
South Sudan,SSD,1856,,,
South Sudan,SSD,1857,,,
South Sudan,SSD,1858,,,
South Sudan,SSD,1859,,,
South Sudan,SSD,1860,,,
South Sudan,SSD,1861,,,
